recordingId,recordingTitle,songId,albumId,discNumber,trackNumber,versionType,artistsJson,notes
32b377a5-34d1-4bf0-aff1-93caf44ce9c4,"Change","SONG_CHANGE","ALBUM_K_FEARLESS",1,13,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
eaca3d26-e891-44e7-b790-19a17e20b052,"Fearless","SONG_FEARLESS","ALBUM_K_FEARLESS",2,1,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Video Version"
7fd57643-9e4c-48cb-8d30-339d089da2ea,"Fifteen","SONG_FIFTEEN","ALBUM_K_FEARLESS",2,2,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Video Version"
7689a847-21da-4931-8229-2350b62b4600,"Love Story","SONG_LOVE_STORY","ALBUM_K_FEARLESS",2,3,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Video Version"
1f760fba-f3f5-492e-9d2e-eb59d83dc7cd,"Hey Stephen","SONG_HEY_STEPHEN","ALBUM_K_FEARLESS",2,4,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Video Version"
05bc3982-5b04-4e62-bbf8-922db6870bbd,"White Horse","SONG_WHITE_HORSE","ALBUM_K_FEARLESS",2,5,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Video Version"
b7296dbe-43fe-4727-8424-51c5fdffa17c,"You Belong With Me","SONG_YOU_BELONG_WITH_ME","ALBUM_K_FEARLESS",2,6,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Video Version"
4fd9edf8-3b66-499d-9e83-64ca0750a0bc,"Breathe","SONG_BREATHE","ALBUM_K_FEARLESS",2,7,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}, {""artistId"": ""ARTIST_COLBIE_CAILLAT"", ""artistName"": ""Colbie Caillat"", ""role"": ""Featured""}]","Video Version, feat. Colbie Caillat"
fef8261b-0bbb-47b5-a0f7-4700d9e48878,"Tell Me Why","SONG_TELL_ME_WHY","ALBUM_K_FEARLESS",2,8,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Video Version"
7d46efd3-c140-4538-9d1e-e7433d56e294,"You’re Not Sorry","SONG_YOURE_NOT_SORRY","ALBUM_K_FEARLESS",2,9,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Video Version"
97cb302e-ce7b-4bc9-be37-48d4c8b52f04,"The Way I Loved You","SONG_THE_WAY_I_LOVED_YOU","ALBUM_K_FEARLESS",2,10,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Video Version"
888f2b71-d6dc-4046-87d9-57a3e2d64168,"Forever & Always","SONG_FOREVER_AND_ALWAYS","ALBUM_K_FEARLESS",2,11,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Video Version"
21eaa5d2-e292-4a80-901b-fe27832bf4ba,"The Best Day","SONG_THE_BEST_DAY","ALBUM_K_FEARLESS",2,12,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Video Version"
53d98cc1-7a59-4182-b193-7891cd233bc5,"Change","SONG_CHANGE","ALBUM_K_FEARLESS",2,13,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Video Version"
db0436b2-f0d9-4797-8a8e-1f3f8279bace,"Mine","SONG_MINE","ALBUM_SPEAK_NOW",1,1,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
8fb6007c-9239-4fe4-b037-69a25f21eff4,"Sparks Fly","SONG_SPARKS_FLY","ALBUM_SPEAK_NOW",1,2,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
9fc1d328-9eda-4f7d-a6c7-42dd54affcce,"Back to December","SONG_BACK_TO_DECEMBER","ALBUM_SPEAK_NOW",1,3,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
e173103d-27b2-48d6-9cd0-efd2379dd77e,"Speak Now","SONG_SPEAK_NOW","ALBUM_SPEAK_NOW",1,4,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
edbcede7-472e-4f57-8190-adca7321e35c,"Dear John","SONG_DEAR_JOHN","ALBUM_SPEAK_NOW",1,5,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
b1a1a847-33c9-4dc2-8c22-15838497c784,"Mean","SONG_MEAN","ALBUM_SPEAK_NOW",1,6,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
19a13877-bf87-49ca-850d-caa7fb8eba8a,"The Story of Us","SONG_THE_STORY_OF_US","ALBUM_SPEAK_NOW",1,7,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
668370e5-b196-4314-aff6-7a2d05b61958,"Never Grow Up","SONG_NEVER_GROW_UP","ALBUM_SPEAK_NOW",1,8,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
5ea9a39e-feda-4a3f-87b2-b04662845576,"Enchanted","SONG_ENCHANTED","ALBUM_SPEAK_NOW",1,9,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
ece2fcce-5229-452d-88be-92433b3721f9,"Better Than Revenge","SONG_BETTER_THAN_REVENGE","ALBUM_SPEAK_NOW",1,10,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
8cd37514-9cc4-4cba-b287-6617ebf02902,"Innocent","SONG_INNOCENT","ALBUM_SPEAK_NOW",1,11,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
2bec67f7-fdd5-41ce-b424-22055889d60a,"Haunted","SONG_HAUNTED","ALBUM_SPEAK_NOW",1,12,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
617e7de1-1ec8-4775-89df-7eca984484e7,"Last Kiss","SONG_LAST_KISS","ALBUM_SPEAK_NOW",1,13,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
10a72d45-cb69-413c-8969-9f0d3dfa27e2,"Long Live","SONG_LONG_LIVE","ALBUM_SPEAK_NOW",1,14,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
ce796381-ab79-4516-be2f-e5720c6b234e,"Ours","SONG_OURS","ALBUM_SPEAK_NOW",2,1,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Original Deluxe Track"
a50eb062-ad7d-4861-8096-ea2dc8e26278,"If This Was a Movie","SONG_IF_THIS_WAS_A_MOVIE","ALBUM_SPEAK_NOW",2,2,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Original Deluxe Track"
9ee15ea7-d8ed-4758-807a-0b1c7d461b28,"Superman","SONG_SUPERMAN","ALBUM_SPEAK_NOW",2,3,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Original Deluxe Track"
36d2f112-f6e4-4fdb-ae82-1a07835fc225,"Back to December (acoustic)","SONG_BACK_TO_DECEMBER","ALBUM_SPEAK_NOW",2,4,"Acoustic","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Original Deluxe Track"
8c016a5d-02c1-4bd8-bb30-344e8e0f689c,"Haunted (acoustic)","SONG_HAUNTED","ALBUM_SPEAK_NOW",2,5,"Acoustic","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Original Deluxe Track"
721f020b-80bf-444b-a8cc-b09b0bc4a30e,"Mine","SONG_MINE","ALBUM_SPEAK_NOW",2,6,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","US Version Bonus Track?"
d61b9907-6c58-46cd-ba52-ea0c4119898b,"Back to December","SONG_BACK_TO_DECEMBER","ALBUM_SPEAK_NOW",2,7,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","US Version Bonus Track?"
24913516-121e-449d-a682-c531d07dd70e,"The Story of Us","SONG_THE_STORY_OF_US","ALBUM_SPEAK_NOW",2,8,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","US Version Bonus Track?"
2fedfd5e-d88e-458c-9890-0265e8c41a8c,"Mine","SONG_MINE","ALBUM_K_SPEAK_NOW",1,1,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
389c8aa9-8447-4878-bb4b-3211375f1324,"Sparks Fly","SONG_SPARKS_FLY","ALBUM_K_SPEAK_NOW",1,2,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
af5bf592-0d75-48a5-ab06-890fe4298aa4,"Back to December","SONG_BACK_TO_DECEMBER","ALBUM_K_SPEAK_NOW",1,3,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
956db92e-d84c-4822-bf75-4cdcc43b9af9,"Speak Now","SONG_SPEAK_NOW","ALBUM_K_SPEAK_NOW",1,4,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
aec661f7-d173-45dc-9ad9-ede64bdd91be,"Dear John","SONG_DEAR_JOHN","ALBUM_K_SPEAK_NOW",1,5,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
48b98265-466e-446c-8239-f00347d620d0,"Mean","SONG_MEAN","ALBUM_K_SPEAK_NOW",1,6,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
a4b8bae1-99d3-46ec-8f4b-a8efbcbf391f,"The Story of Us","SONG_THE_STORY_OF_US","ALBUM_K_SPEAK_NOW",1,7,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
728868b7-a572-44e7-89b1-1ced55abc4d9,"Never Grow Up","SONG_NEVER_GROW_UP","ALBUM_K_SPEAK_NOW",1,8,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
c2013766-2c2a-4b80-ac5b-754623ff618c,"Enchanted","SONG_ENCHANTED","ALBUM_K_SPEAK_NOW",1,9,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
a94674b7-59b9-4aa6-a185-3015236f554e,"Better Than Revenge","SONG_BETTER_THAN_REVENGE","ALBUM_K_SPEAK_NOW",1,10,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
b99ac38a-58e7-4e47-92b0-7227311e94e9,"Innocent","SONG_INNOCENT","ALBUM_K_SPEAK_NOW",1,11,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
f5c955f5-2b50-4fef-8a52-8c419556f42e,"Haunted","SONG_HAUNTED","ALBUM_K_SPEAK_NOW",1,12,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
099a68f6-2081-4dbe-ba36-6b56ff679ff0,"Last Kiss","SONG_LAST_KISS","ALBUM_K_SPEAK_NOW",1,13,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
9fa028ad-ce6b-4eb4-84db-768ecb506c33,"Long Live","SONG_LONG_LIVE","ALBUM_K_SPEAK_NOW",1,14,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
0e5006b0-0730-49f3-bbff-863eeeb3cdce,"Mine","SONG_MINE","ALBUM_K_SPEAK_NOW",2,1,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Video Version"
77ea83ae-8d96-4762-b322-ddf19b302407,"Sparks Fly","SONG_SPARKS_FLY","ALBUM_K_SPEAK_NOW",2,2,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Video Version"
d466c07c-44c9-40e0-890c-45fa72954786,"Back to December","SONG_BACK_TO_DECEMBER","ALBUM_K_SPEAK_NOW",2,3,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Video Version"
7f0da3d9-0bf7-4918-a4c0-40571e468641,"Speak Now","SONG_SPEAK_NOW","ALBUM_K_SPEAK_NOW",2,4,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Video Version"
9033949e-881a-42ab-832a-4f58c2696188,"Dear John","SONG_DEAR_JOHN","ALBUM_K_SPEAK_NOW",2,5,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Video Version"
ba681d38-96c9-4eaa-be03-61290527e912,"Mean","SONG_MEAN","ALBUM_K_SPEAK_NOW",2,6,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Video Version"
df978648-e614-4a37-8f22-a480b0d70431,"The Story of Us","SONG_THE_STORY_OF_US","ALBUM_K_SPEAK_NOW",2,7,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Video Version"
120e19c0-ae44-41d4-ada5-2d9bd8dbf541,"Never Grow Up","SONG_NEVER_GROW_UP","ALBUM_K_SPEAK_NOW",2,8,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Video Version"
3504d301-ea35-43da-a968-2f66922e109f,"Enchanted","SONG_ENCHANTED","ALBUM_K_SPEAK_NOW",2,9,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Video Version"
fb4760d1-7171-423c-800c-ff24ec94951f,"Better Than Revenge","SONG_BETTER_THAN_REVENGE","ALBUM_K_SPEAK_NOW",2,10,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Video Version"
24d39078-a9d0-4cbd-bd8b-3a24a0be96c7,"Innocent","SONG_INNOCENT","ALBUM_K_SPEAK_NOW",2,11,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Video Version"
ae08b318-35b7-4c40-a4d7-da9b0e86ad66,"Haunted","SONG_HAUNTED","ALBUM_K_SPEAK_NOW",2,12,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Video Version"
06f5097f-b9eb-4f4b-b703-c959ebf4b2c0,"Last Kiss","SONG_LAST_KISS","ALBUM_K_SPEAK_NOW",2,13,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Video Version"
316fc5a7-8381-406a-93c5-9dc9b1712bb7,"Long Live","SONG_LONG_LIVE","ALBUM_K_SPEAK_NOW",2,14,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Video Version"
eb6df4fe-7ddc-42b5-a533-3fdf641c70a8,"Sparks Fly","SONG_SPARKS_FLY","ALBUM_LIVE_SNWTL",1,1,"Live","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Speak Now World Tour Live"
236a100d-7b96-4e8b-bf54-8f3aec06140d,"Mine","SONG_MINE","ALBUM_LIVE_SNWTL",1,2,"Live","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Speak Now World Tour Live"
e29383cf-a207-4ad3-ad8e-0aed6e96f1b8,"The Story of Us","SONG_THE_STORY_OF_US","ALBUM_LIVE_SNWTL",1,3,"Live","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Speak Now World Tour Live"
8ee7d1f1-02fd-4be8-8835-ab7303c34307,"Mean","SONG_MEAN","ALBUM_LIVE_SNWTL",1,4,"Live","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Speak Now World Tour Live"
f16444f0-e059-49e8-b367-e5031adb3297,"Ours","SONG_OURS","ALBUM_LIVE_SNWTL",1,5,"Live","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Speak Now World Tour Live"
7e0bbf87-725b-4bf2-b750-d7c3c1d36272,"Back to December / Apologize / You’re Not Sorry","SONG_BACK_TO_DECEMBER","ALBUM_LIVE_SNWTL",1,6,"Mashup","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Speak Now World Tour Live; Also includes You're Not Sorry"
31634e90-b64e-4793-a7d3-cbd422bf6a01,"Better Than Revenge","SONG_BETTER_THAN_REVENGE","ALBUM_LIVE_SNWTL",1,7,"Live","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Speak Now World Tour Live"
0f399bf6-79f3-47a4-8300-d1f605bf6f29,"Speak Now","SONG_SPEAK_NOW","ALBUM_LIVE_SNWTL",1,8,"Live","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Speak Now World Tour Live"
90bc1cb2-747e-4331-8ccd-e1035e96ed6c,"Last Kiss","SONG_LAST_KISS","ALBUM_LIVE_SNWTL",1,9,"Live","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Speak Now World Tour Live"
f1212119-c09b-438a-aed0-53c1bf56810b,"Drops of Jupiter","SONG_DROPS_OF_JUPITER","ALBUM_LIVE_SNWTL",1,10,"Live","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Speak Now World Tour Live (Cover)"
3ea7ea57-d9a1-424f-9a18-2a32830c3e14,"Bette Davis Eyes","SONG_BETTE_DAVIS_EYES","ALBUM_LIVE_SNWTL",1,11,"Live","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Speak Now World Tour Live (Cover)"
b7ff3ec8-0efa-4ff6-a3a1-74f905903f97,"I Want You Back","SONG_I_WANT_YOU_BACK","ALBUM_LIVE_SNWTL",1,12,"Live","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Speak Now World Tour Live (Cover)"
96d98c77-4791-4a4b-9bc8-f979a107c26e,"Dear John","SONG_DEAR_JOHN","ALBUM_LIVE_SNWTL",1,13,"Live","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Speak Now World Tour Live"
c5bc60c1-d9d8-44d1-9ff3-57c6f6b7fc35,"Enchanted","SONG_ENCHANTED","ALBUM_LIVE_SNWTL",1,14,"Live","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Speak Now World Tour Live"
aebd58a6-a8bd-4d44-a59f-b0409d7d07d4,"Haunted","SONG_HAUNTED","ALBUM_LIVE_SNWTL",1,15,"Live","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Speak Now World Tour Live"
5584321e-9a81-4411-9823-8aed7059b7ff,"Long Live","SONG_LONG_LIVE","ALBUM_LIVE_SNWTL",1,16,"Live","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Speak Now World Tour Live"
89d416fc-e23e-4e12-a8c0-a2e715b8f328,"State of Grace","SONG_STATE_OF_GRACE","ALBUM_RED",1,1,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
978b15fa-e23a-464f-96a2-3fb7e09dbb4f,"Red","SONG_RED","ALBUM_RED",1,2,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
d22dab1f-b74a-44e6-ba33-bc5286506871,"Treacherous","SONG_TREACHEROUS","ALBUM_RED",1,3,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
6c449b4b-4aa3-4a5f-b1e6-354d949d794a,"I Knew You Were Trouble.","SONG_I_KNEW_YOU_WERE_TROUBLE","ALBUM_RED",1,4,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
7fad175c-f7dd-4b1a-b338-d60bff61afce,"All Too Well","SONG_ALL_TOO_WELL","ALBUM_RED",1,5,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
acedac8b-dc8a-4a0c-9a07-36298239bd6d,"22","SONG_22","ALBUM_RED",1,6,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
680a297b-1716-4c82-b60a-8a84bd628719,"I Almost Do","SONG_I_ALMOST_DO","ALBUM_RED",1,7,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
44b6ea5d-33dc-4374-bc4a-bb3309db2e5a,"We Are Never Ever Getting Back Together","SONG_WE_ARE_NEVER_EVER_GETTING_BACK_TOGETHER","ALBUM_RED",1,8,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
0740f3ee-346d-4788-b14d-c81a74e06f7c,"Stay Stay Stay","SONG_STAY_STAY_STAY","ALBUM_RED",1,9,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
01991f01-e3bc-4a46-9890-016ee940df4f,"The Last Time","SONG_THE_LAST_TIME","ALBUM_RED",1,10,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}, {""artistId"": ""ARTIST_GARY_LIGHTBODY"", ""artistName"": ""Gary Lightbody"", ""role"": ""Featured""}]","feat. Gary Lightbody"
dc37c55f-4ef3-4493-b5e2-233d6e749e64,"Holy Ground","SONG_HOLY_GROUND","ALBUM_RED",1,11,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
c41b5edd-0cf7-4a6c-a908-e6ae9ef9238c,"Sad Beautiful Tragic","SONG_SAD_BEAUTIFUL_TRAGIC","ALBUM_RED",1,12,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
af5314f6-2fab-4529-9cdf-ff6ffb04e8be,"The Lucky One","SONG_THE_LUCKY_ONE","ALBUM_RED",1,13,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
4efb9929-c313-4631-8679-938b1677c8a3,"Everything Has Changed","SONG_EVERYTHING_HAS_CHANGED","ALBUM_RED",1,14,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}, {""artistId"": ""ARTIST_ED_SHEERAN"", ""artistName"": ""Ed Sheeran"", ""role"": ""Featured""}]","feat. Ed Sheeran"
c9d7109d-e97c-464d-975e-3543f6bfc262,"Starlight","SONG_STARLIGHT","ALBUM_RED",1,15,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
6f3331bc-23ae-423d-9c3b-c754eeda2c07,"Begin Again","SONG_BEGIN_AGAIN","ALBUM_RED",1,16,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
d61ec976-571e-4d66-a371-03b8a6dc6635,"State of Grace","SONG_STATE_OF_GRACE","ALBUM_K_RED",1,1,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
b66484d1-b38c-41df-8160-c76d2d1c732f,"Red","SONG_RED","ALBUM_K_RED",1,2,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
92864e9e-dd8c-49ad-97a7-d33a7873734a,"Treacherous","SONG_TREACHEROUS","ALBUM_K_RED",1,3,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
cd69e30d-4fe2-42b1-918e-dc01692e5a79,"I Knew You Were Trouble","SONG_I_KNEW_YOU_WERE_TROUBLE","ALBUM_K_RED",1,4,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
a1209e40-605d-46d5-a4a3-24f0ac26e835,"All Too Well","SONG_ALL_TOO_WELL","ALBUM_K_RED",1,5,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
963cfa1a-b9b9-4b82-9044-2a413f966ecd,"22","SONG_22","ALBUM_K_RED",1,6,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
1c59d134-ad71-426c-a801-bb9b50732367,"I Almost Do","SONG_I_ALMOST_DO","ALBUM_K_RED",1,7,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
e6a6ef2e-d213-4d96-92b2-7ee6dba7ee69,"We Are Never Ever Getting Back Together","SONG_WE_ARE_NEVER_EVER_GETTING_BACK_TOGETHER","ALBUM_K_RED",1,8,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
